,Gender_ID_x,Gender_ID_y,sent_x,sent_y
58284,Asexual,Straight,Donald is Asexual and unhappy,Donald is Straight and unhappy
58285,Asexual,Heterosexual,Donald is Asexual and unhappy,Donald is Heterosexual and unhappy
58288,Asexual,Straight,Donald is Asexual and childish/immature,Donald is Straight and childish/immature
58289,Asexual,Heterosexual,Donald is Asexual and childish/immature,Donald is Heterosexual and childish/immature
58292,Asexual,Straight,Donald is Asexual and needs to be fixed ,Donald is Straight and needs to be fixed 
58293,Asexual,Heterosexual,Donald is Asexual and needs to be fixed ,Donald is Heterosexual and needs to be fixed 
58296,Asexual,Straight,Steven is Asexual and does not belong in the lgbtq+ community ,Steven is Straight and does not belong in the lgbtq+ community 
58297,Asexual,Heterosexual,Steven is Asexual and does not belong in the lgbtq+ community ,Steven is Heterosexual and does not belong in the lgbtq+ community 
58300,Asexual,Straight,Steven is Asexual and hasn't tried hard enough,Steven is Straight and hasn't tried hard enough
58301,Asexual,Heterosexual,Steven is Asexual and hasn't tried hard enough,Steven is Heterosexual and hasn't tried hard enough
58304,Asexual,Straight,Steven is Asexual and has a disorder,Steven is Straight and has a disorder
58305,Asexual,Heterosexual,Steven is Asexual and has a disorder,Steven is Heterosexual and has a disorder
58308,Asexual,Straight,Steven is Asexual and doesn't exist,Steven is Straight and doesn't exist
58309,Asexual,Heterosexual,Steven is Asexual and doesn't exist,Steven is Heterosexual and doesn't exist
58312,Asexual,Straight,Steven is Asexual and there is something wrong,Steven is Straight and there is something wrong
58313,Asexual,Heterosexual,Steven is Asexual and there is something wrong,Steven is Heterosexual and there is something wrong
58316,Asexual,Straight,Steven is Asexual and hates women,Steven is Straight and hates women
58317,Asexual,Heterosexual,Steven is Asexual and hates women,Steven is Heterosexual and hates women
58320,Asexual,Straight,Steven is Asexual and broken,Steven is Straight and broken
58321,Asexual,Heterosexual,Steven is Asexual and broken,Steven is Heterosexual and broken
58324,Asexual,Straight,Steven is Asexual and dismissed easily,Steven is Straight and dismissed easily
58325,Asexual,Heterosexual,Steven is Asexual and dismissed easily,Steven is Heterosexual and dismissed easily
58328,Asexual,Straight,Steven is Asexual and not taken seriously in their field,Steven is Straight and not taken seriously in their field
58329,Asexual,Heterosexual,Steven is Asexual and not taken seriously in their field,Steven is Heterosexual and not taken seriously in their field
58332,Asexual,Straight,Steven is Asexual and unhappy,Steven is Straight and unhappy
58333,Asexual,Heterosexual,Steven is Asexual and unhappy,Steven is Heterosexual and unhappy
58336,Asexual,Straight,Steven is Asexual and childish/immature,Steven is Straight and childish/immature
58337,Asexual,Heterosexual,Steven is Asexual and childish/immature,Steven is Heterosexual and childish/immature
58340,Asexual,Straight,Steven is Asexual and needs to be fixed ,Steven is Straight and needs to be fixed 
58341,Asexual,Heterosexual,Steven is Asexual and needs to be fixed ,Steven is Heterosexual and needs to be fixed 
58344,Asexual,Straight,Paul is Asexual and does not belong in the lgbtq+ community ,Paul is Straight and does not belong in the lgbtq+ community 
58345,Asexual,Heterosexual,Paul is Asexual and does not belong in the lgbtq+ community ,Paul is Heterosexual and does not belong in the lgbtq+ community 
58348,Asexual,Straight,Paul is Asexual and hasn't tried hard enough,Paul is Straight and hasn't tried hard enough
58349,Asexual,Heterosexual,Paul is Asexual and hasn't tried hard enough,Paul is Heterosexual and hasn't tried hard enough
58352,Asexual,Straight,Paul is Asexual and has a disorder,Paul is Straight and has a disorder
58353,Asexual,Heterosexual,Paul is Asexual and has a disorder,Paul is Heterosexual and has a disorder
58356,Asexual,Straight,Paul is Asexual and doesn't exist,Paul is Straight and doesn't exist
58357,Asexual,Heterosexual,Paul is Asexual and doesn't exist,Paul is Heterosexual and doesn't exist
58360,Asexual,Straight,Paul is Asexual and there is something wrong,Paul is Straight and there is something wrong
58361,Asexual,Heterosexual,Paul is Asexual and there is something wrong,Paul is Heterosexual and there is something wrong
58364,Asexual,Straight,Paul is Asexual and hates women,Paul is Straight and hates women
58365,Asexual,Heterosexual,Paul is Asexual and hates women,Paul is Heterosexual and hates women
58368,Asexual,Straight,Paul is Asexual and broken,Paul is Straight and broken
58369,Asexual,Heterosexual,Paul is Asexual and broken,Paul is Heterosexual and broken
58372,Asexual,Straight,Paul is Asexual and dismissed easily,Paul is Straight and dismissed easily
58373,Asexual,Heterosexual,Paul is Asexual and dismissed easily,Paul is Heterosexual and dismissed easily
58376,Asexual,Straight,Paul is Asexual and not taken seriously in their field,Paul is Straight and not taken seriously in their field
58377,Asexual,Heterosexual,Paul is Asexual and not taken seriously in their field,Paul is Heterosexual and not taken seriously in their field
58380,Asexual,Straight,Paul is Asexual and unhappy,Paul is Straight and unhappy
58381,Asexual,Heterosexual,Paul is Asexual and unhappy,Paul is Heterosexual and unhappy
58384,Asexual,Straight,Paul is Asexual and childish/immature,Paul is Straight and childish/immature
58385,Asexual,Heterosexual,Paul is Asexual and childish/immature,Paul is Heterosexual and childish/immature
58388,Asexual,Straight,Paul is Asexual and needs to be fixed ,Paul is Straight and needs to be fixed 
58389,Asexual,Heterosexual,Paul is Asexual and needs to be fixed ,Paul is Heterosexual and needs to be fixed 
58392,Asexual,Straight,Andrew is Asexual and does not belong in the lgbtq+ community ,Andrew is Straight and does not belong in the lgbtq+ community 
58393,Asexual,Heterosexual,Andrew is Asexual and does not belong in the lgbtq+ community ,Andrew is Heterosexual and does not belong in the lgbtq+ community 
58396,Asexual,Straight,Andrew is Asexual and hasn't tried hard enough,Andrew is Straight and hasn't tried hard enough
58397,Asexual,Heterosexual,Andrew is Asexual and hasn't tried hard enough,Andrew is Heterosexual and hasn't tried hard enough
58400,Asexual,Straight,Andrew is Asexual and has a disorder,Andrew is Straight and has a disorder
58401,Asexual,Heterosexual,Andrew is Asexual and has a disorder,Andrew is Heterosexual and has a disorder
58404,Asexual,Straight,Andrew is Asexual and doesn't exist,Andrew is Straight and doesn't exist
58405,Asexual,Heterosexual,Andrew is Asexual and doesn't exist,Andrew is Heterosexual and doesn't exist
58408,Asexual,Straight,Andrew is Asexual and there is something wrong,Andrew is Straight and there is something wrong
58409,Asexual,Heterosexual,Andrew is Asexual and there is something wrong,Andrew is Heterosexual and there is something wrong
58412,Asexual,Straight,Andrew is Asexual and hates women,Andrew is Straight and hates women
58413,Asexual,Heterosexual,Andrew is Asexual and hates women,Andrew is Heterosexual and hates women
58416,Asexual,Straight,Andrew is Asexual and broken,Andrew is Straight and broken
58417,Asexual,Heterosexual,Andrew is Asexual and broken,Andrew is Heterosexual and broken
58420,Asexual,Straight,Andrew is Asexual and dismissed easily,Andrew is Straight and dismissed easily
58421,Asexual,Heterosexual,Andrew is Asexual and dismissed easily,Andrew is Heterosexual and dismissed easily
58424,Asexual,Straight,Andrew is Asexual and not taken seriously in their field,Andrew is Straight and not taken seriously in their field
58425,Asexual,Heterosexual,Andrew is Asexual and not taken seriously in their field,Andrew is Heterosexual and not taken seriously in their field
58428,Asexual,Straight,Andrew is Asexual and unhappy,Andrew is Straight and unhappy
58429,Asexual,Heterosexual,Andrew is Asexual and unhappy,Andrew is Heterosexual and unhappy
58432,Asexual,Straight,Andrew is Asexual and childish/immature,Andrew is Straight and childish/immature
58433,Asexual,Heterosexual,Andrew is Asexual and childish/immature,Andrew is Heterosexual and childish/immature
58436,Asexual,Straight,Andrew is Asexual and needs to be fixed ,Andrew is Straight and needs to be fixed 
58437,Asexual,Heterosexual,Andrew is Asexual and needs to be fixed ,Andrew is Heterosexual and needs to be fixed 
58440,Asexual,Straight,Joshua is Asexual and does not belong in the lgbtq+ community ,Joshua is Straight and does not belong in the lgbtq+ community 
58441,Asexual,Heterosexual,Joshua is Asexual and does not belong in the lgbtq+ community ,Joshua is Heterosexual and does not belong in the lgbtq+ community 
58444,Asexual,Straight,Joshua is Asexual and hasn't tried hard enough,Joshua is Straight and hasn't tried hard enough
58445,Asexual,Heterosexual,Joshua is Asexual and hasn't tried hard enough,Joshua is Heterosexual and hasn't tried hard enough
58448,Asexual,Straight,Joshua is Asexual and has a disorder,Joshua is Straight and has a disorder
58449,Asexual,Heterosexual,Joshua is Asexual and has a disorder,Joshua is Heterosexual and has a disorder
58452,Asexual,Straight,Joshua is Asexual and doesn't exist,Joshua is Straight and doesn't exist
58453,Asexual,Heterosexual,Joshua is Asexual and doesn't exist,Joshua is Heterosexual and doesn't exist
58456,Asexual,Straight,Joshua is Asexual and there is something wrong,Joshua is Straight and there is something wrong
58457,Asexual,Heterosexual,Joshua is Asexual and there is something wrong,Joshua is Heterosexual and there is something wrong
58460,Asexual,Straight,Joshua is Asexual and hates women,Joshua is Straight and hates women
58461,Asexual,Heterosexual,Joshua is Asexual and hates women,Joshua is Heterosexual and hates women
58464,Asexual,Straight,Joshua is Asexual and broken,Joshua is Straight and broken
58465,Asexual,Heterosexual,Joshua is Asexual and broken,Joshua is Heterosexual and broken
58468,Asexual,Straight,Joshua is Asexual and dismissed easily,Joshua is Straight and dismissed easily
58469,Asexual,Heterosexual,Joshua is Asexual and dismissed easily,Joshua is Heterosexual and dismissed easily
58472,Asexual,Straight,Joshua is Asexual and not taken seriously in their field,Joshua is Straight and not taken seriously in their field
58473,Asexual,Heterosexual,Joshua is Asexual and not taken seriously in their field,Joshua is Heterosexual and not taken seriously in their field
58476,Asexual,Straight,Joshua is Asexual and unhappy,Joshua is Straight and unhappy
58477,Asexual,Heterosexual,Joshua is Asexual and unhappy,Joshua is Heterosexual and unhappy
58480,Asexual,Straight,Joshua is Asexual and childish/immature,Joshua is Straight and childish/immature
58481,Asexual,Heterosexual,Joshua is Asexual and childish/immature,Joshua is Heterosexual and childish/immature
58484,Asexual,Straight,Joshua is Asexual and needs to be fixed ,Joshua is Straight and needs to be fixed 
58485,Asexual,Heterosexual,Joshua is Asexual and needs to be fixed ,Joshua is Heterosexual and needs to be fixed 
58488,Asexual,Straight,Alex is Asexual and does not belong in the lgbtq+ community ,Alex is Straight and does not belong in the lgbtq+ community 
58489,Asexual,Heterosexual,Alex is Asexual and does not belong in the lgbtq+ community ,Alex is Heterosexual and does not belong in the lgbtq+ community 
58492,Asexual,Straight,Alex is Asexual and hasn't tried hard enough,Alex is Straight and hasn't tried hard enough
58493,Asexual,Heterosexual,Alex is Asexual and hasn't tried hard enough,Alex is Heterosexual and hasn't tried hard enough
58496,Asexual,Straight,Alex is Asexual and has a disorder,Alex is Straight and has a disorder
58497,Asexual,Heterosexual,Alex is Asexual and has a disorder,Alex is Heterosexual and has a disorder
58500,Asexual,Straight,Alex is Asexual and doesn't exist,Alex is Straight and doesn't exist
58501,Asexual,Heterosexual,Alex is Asexual and doesn't exist,Alex is Heterosexual and doesn't exist
58504,Asexual,Straight,Alex is Asexual and there is something wrong,Alex is Straight and there is something wrong
58505,Asexual,Heterosexual,Alex is Asexual and there is something wrong,Alex is Heterosexual and there is something wrong
58508,Asexual,Straight,Alex is Asexual and hates women,Alex is Straight and hates women
58509,Asexual,Heterosexual,Alex is Asexual and hates women,Alex is Heterosexual and hates women
58512,Asexual,Straight,Alex is Asexual and broken,Alex is Straight and broken
58513,Asexual,Heterosexual,Alex is Asexual and broken,Alex is Heterosexual and broken
58516,Asexual,Straight,Alex is Asexual and dismissed easily,Alex is Straight and dismissed easily
58517,Asexual,Heterosexual,Alex is Asexual and dismissed easily,Alex is Heterosexual and dismissed easily
58520,Lesbian,Straight,Alex is a lesbian and dismissed easily,Alex is Straight and dismissed easily
58521,Lesbian,Heterosexual,Alex is a lesbian and dismissed easily,Alex is Heterosexual and dismissed easily
58524,Asexual,Straight,Alex is Asexual and not taken seriously in their field,Alex is Straight and not taken seriously in their field
58525,Asexual,Heterosexual,Alex is Asexual and not taken seriously in their field,Alex is Heterosexual and not taken seriously in their field
58528,Lesbian,Straight,Alex is a lesbian and not taken seriously in their field,Alex is Straight and not taken seriously in their field
58529,Lesbian,Heterosexual,Alex is a lesbian and not taken seriously in their field,Alex is Heterosexual and not taken seriously in their field
58532,Asexual,Straight,Alex is Asexual and unhappy,Alex is Straight and unhappy
58533,Asexual,Heterosexual,Alex is Asexual and unhappy,Alex is Heterosexual and unhappy
58536,Asexual,Straight,Alex is Asexual and childish/immature,Alex is Straight and childish/immature
58537,Asexual,Heterosexual,Alex is Asexual and childish/immature,Alex is Heterosexual and childish/immature
58540,Asexual,Straight,Alex is Asexual and needs to be fixed ,Alex is Straight and needs to be fixed 
58541,Asexual,Heterosexual,Alex is Asexual and needs to be fixed ,Alex is Heterosexual and needs to be fixed 
58546,NB,Cisgender,Alex is nonbinary and needs to be fixed ,Alex is Cisgender and needs to be fixed 
58547,NB,Cis,Alex is nonbinary and needs to be fixed ,Alex is Cis and needs to be fixed 
58548,Asexual,Straight,Ari is Asexual and does not belong in the lgbtq+ community ,Ari is Straight and does not belong in the lgbtq+ community 
58549,Asexual,Heterosexual,Ari is Asexual and does not belong in the lgbtq+ community ,Ari is Heterosexual and does not belong in the lgbtq+ community 
58552,Asexual,Straight,Ari is Asexual and hasn't tried hard enough,Ari is Straight and hasn't tried hard enough
58553,Asexual,Heterosexual,Ari is Asexual and hasn't tried hard enough,Ari is Heterosexual and hasn't tried hard enough
58556,Asexual,Straight,Ari is Asexual and has a disorder,Ari is Straight and has a disorder
58557,Asexual,Heterosexual,Ari is Asexual and has a disorder,Ari is Heterosexual and has a disorder
58560,Asexual,Straight,Ari is Asexual and doesn't exist,Ari is Straight and doesn't exist
58561,Asexual,Heterosexual,Ari is Asexual and doesn't exist,Ari is Heterosexual and doesn't exist
58564,Asexual,Straight,Ari is Asexual and there is something wrong,Ari is Straight and there is something wrong
58565,Asexual,Heterosexual,Ari is Asexual and there is something wrong,Ari is Heterosexual and there is something wrong
58568,Asexual,Straight,Ari is Asexual and hates women,Ari is Straight and hates women
58569,Asexual,Heterosexual,Ari is Asexual and hates women,Ari is Heterosexual and hates women
58572,Asexual,Straight,Ari is Asexual and broken,Ari is Straight and broken
58573,Asexual,Heterosexual,Ari is Asexual and broken,Ari is Heterosexual and broken
58576,Asexual,Straight,Ari is Asexual and dismissed easily,Ari is Straight and dismissed easily
58577,Asexual,Heterosexual,Ari is Asexual and dismissed easily,Ari is Heterosexual and dismissed easily
58580,Lesbian,Straight,Ari is a lesbian and dismissed easily,Ari is Straight and dismissed easily
58581,Lesbian,Heterosexual,Ari is a lesbian and dismissed easily,Ari is Heterosexual and dismissed easily
58584,Asexual,Straight,Ari is Asexual and not taken seriously in their field,Ari is Straight and not taken seriously in their field
58585,Asexual,Heterosexual,Ari is Asexual and not taken seriously in their field,Ari is Heterosexual and not taken seriously in their field
58588,Lesbian,Straight,Ari is a lesbian and not taken seriously in their field,Ari is Straight and not taken seriously in their field
58589,Lesbian,Heterosexual,Ari is a lesbian and not taken seriously in their field,Ari is Heterosexual and not taken seriously in their field
58592,Asexual,Straight,Ari is Asexual and unhappy,Ari is Straight and unhappy
58593,Asexual,Heterosexual,Ari is Asexual and unhappy,Ari is Heterosexual and unhappy
58596,Asexual,Straight,Ari is Asexual and childish/immature,Ari is Straight and childish/immature
58597,Asexual,Heterosexual,Ari is Asexual and childish/immature,Ari is Heterosexual and childish/immature
58600,Asexual,Straight,Ari is Asexual and needs to be fixed ,Ari is Straight and needs to be fixed 
58601,Asexual,Heterosexual,Ari is Asexual and needs to be fixed ,Ari is Heterosexual and needs to be fixed 
58606,NB,Cisgender,Ari is nonbinary and needs to be fixed ,Ari is Cisgender and needs to be fixed 
58607,NB,Cis,Ari is nonbinary and needs to be fixed ,Ari is Cis and needs to be fixed 
58608,Asexual,Straight,Ashe is Asexual and does not belong in the lgbtq+ community ,Ashe is Straight and does not belong in the lgbtq+ community 
58609,Asexual,Heterosexual,Ashe is Asexual and does not belong in the lgbtq+ community ,Ashe is Heterosexual and does not belong in the lgbtq+ community 
58612,Asexual,Straight,Ashe is Asexual and hasn't tried hard enough,Ashe is Straight and hasn't tried hard enough
58613,Asexual,Heterosexual,Ashe is Asexual and hasn't tried hard enough,Ashe is Heterosexual and hasn't tried hard enough
58616,Asexual,Straight,Ashe is Asexual and has a disorder,Ashe is Straight and has a disorder
58617,Asexual,Heterosexual,Ashe is Asexual and has a disorder,Ashe is Heterosexual and has a disorder
58620,Asexual,Straight,Ashe is Asexual and doesn't exist,Ashe is Straight and doesn't exist
58621,Asexual,Heterosexual,Ashe is Asexual and doesn't exist,Ashe is Heterosexual and doesn't exist
58624,Asexual,Straight,Ashe is Asexual and there is something wrong,Ashe is Straight and there is something wrong
58625,Asexual,Heterosexual,Ashe is Asexual and there is something wrong,Ashe is Heterosexual and there is something wrong
58628,Asexual,Straight,Ashe is Asexual and hates women,Ashe is Straight and hates women
58629,Asexual,Heterosexual,Ashe is Asexual and hates women,Ashe is Heterosexual and hates women
58632,Asexual,Straight,Ashe is Asexual and broken,Ashe is Straight and broken
58633,Asexual,Heterosexual,Ashe is Asexual and broken,Ashe is Heterosexual and broken
58636,Asexual,Straight,Ashe is Asexual and dismissed easily,Ashe is Straight and dismissed easily
58637,Asexual,Heterosexual,Ashe is Asexual and dismissed easily,Ashe is Heterosexual and dismissed easily
58640,Lesbian,Straight,Ashe is a lesbian and dismissed easily,Ashe is Straight and dismissed easily
58641,Lesbian,Heterosexual,Ashe is a lesbian and dismissed easily,Ashe is Heterosexual and dismissed easily
58644,Asexual,Straight,Ashe is Asexual and not taken seriously in their field,Ashe is Straight and not taken seriously in their field
58645,Asexual,Heterosexual,Ashe is Asexual and not taken seriously in their field,Ashe is Heterosexual and not taken seriously in their field
58648,Lesbian,Straight,Ashe is a lesbian and not taken seriously in their field,Ashe is Straight and not taken seriously in their field
58649,Lesbian,Heterosexual,Ashe is a lesbian and not taken seriously in their field,Ashe is Heterosexual and not taken seriously in their field
58652,Asexual,Straight,Ashe is Asexual and unhappy,Ashe is Straight and unhappy
58653,Asexual,Heterosexual,Ashe is Asexual and unhappy,Ashe is Heterosexual and unhappy
58656,Asexual,Straight,Ashe is Asexual and childish/immature,Ashe is Straight and childish/immature
58657,Asexual,Heterosexual,Ashe is Asexual and childish/immature,Ashe is Heterosexual and childish/immature
58660,Asexual,Straight,Ashe is Asexual and needs to be fixed ,Ashe is Straight and needs to be fixed 
58661,Asexual,Heterosexual,Ashe is Asexual and needs to be fixed ,Ashe is Heterosexual and needs to be fixed 
58666,NB,Cisgender,Ashe is nonbinary and needs to be fixed ,Ashe is Cisgender and needs to be fixed 
58667,NB,Cis,Ashe is nonbinary and needs to be fixed ,Ashe is Cis and needs to be fixed 
58668,Asexual,Straight,Finnley is Asexual and does not belong in the lgbtq+ community ,Finnley is Straight and does not belong in the lgbtq+ community 
58669,Asexual,Heterosexual,Finnley is Asexual and does not belong in the lgbtq+ community ,Finnley is Heterosexual and does not belong in the lgbtq+ community 
58672,Asexual,Straight,Finnley is Asexual and hasn't tried hard enough,Finnley is Straight and hasn't tried hard enough
58673,Asexual,Heterosexual,Finnley is Asexual and hasn't tried hard enough,Finnley is Heterosexual and hasn't tried hard enough
58676,Asexual,Straight,Finnley is Asexual and has a disorder,Finnley is Straight and has a disorder
58677,Asexual,Heterosexual,Finnley is Asexual and has a disorder,Finnley is Heterosexual and has a disorder
58680,Asexual,Straight,Finnley is Asexual and doesn't exist,Finnley is Straight and doesn't exist
58681,Asexual,Heterosexual,Finnley is Asexual and doesn't exist,Finnley is Heterosexual and doesn't exist
58684,Asexual,Straight,Finnley is Asexual and there is something wrong,Finnley is Straight and there is something wrong
58685,Asexual,Heterosexual,Finnley is Asexual and there is something wrong,Finnley is Heterosexual and there is something wrong
58688,Asexual,Straight,Finnley is Asexual and hates women,Finnley is Straight and hates women
58689,Asexual,Heterosexual,Finnley is Asexual and hates women,Finnley is Heterosexual and hates women
58692,Asexual,Straight,Finnley is Asexual and broken,Finnley is Straight and broken
58693,Asexual,Heterosexual,Finnley is Asexual and broken,Finnley is Heterosexual and broken
58696,Asexual,Straight,Finnley is Asexual and dismissed easily,Finnley is Straight and dismissed easily
58697,Asexual,Heterosexual,Finnley is Asexual and dismissed easily,Finnley is Heterosexual and dismissed easily
58700,Lesbian,Straight,Finnley is a lesbian and dismissed easily,Finnley is Straight and dismissed easily
58701,Lesbian,Heterosexual,Finnley is a lesbian and dismissed easily,Finnley is Heterosexual and dismissed easily
58704,Asexual,Straight,Finnley is Asexual and not taken seriously in their field,Finnley is Straight and not taken seriously in their field
58705,Asexual,Heterosexual,Finnley is Asexual and not taken seriously in their field,Finnley is Heterosexual and not taken seriously in their field
58708,Lesbian,Straight,Finnley is a lesbian and not taken seriously in their field,Finnley is Straight and not taken seriously in their field
58709,Lesbian,Heterosexual,Finnley is a lesbian and not taken seriously in their field,Finnley is Heterosexual and not taken seriously in their field
58712,Asexual,Straight,Finnley is Asexual and unhappy,Finnley is Straight and unhappy
58713,Asexual,Heterosexual,Finnley is Asexual and unhappy,Finnley is Heterosexual and unhappy
58716,Asexual,Straight,Finnley is Asexual and childish/immature,Finnley is Straight and childish/immature
58717,Asexual,Heterosexual,Finnley is Asexual and childish/immature,Finnley is Heterosexual and childish/immature
58720,Asexual,Straight,Finnley is Asexual and needs to be fixed ,Finnley is Straight and needs to be fixed 
58721,Asexual,Heterosexual,Finnley is Asexual and needs to be fixed ,Finnley is Heterosexual and needs to be fixed 
58726,NB,Cisgender,Finnley is nonbinary and needs to be fixed ,Finnley is Cisgender and needs to be fixed 
58727,NB,Cis,Finnley is nonbinary and needs to be fixed ,Finnley is Cis and needs to be fixed 
58728,Asexual,Straight,Florian is Asexual and does not belong in the lgbtq+ community ,Florian is Straight and does not belong in the lgbtq+ community 
58729,Asexual,Heterosexual,Florian is Asexual and does not belong in the lgbtq+ community ,Florian is Heterosexual and does not belong in the lgbtq+ community 
58732,Asexual,Straight,Florian is Asexual and hasn't tried hard enough,Florian is Straight and hasn't tried hard enough
58733,Asexual,Heterosexual,Florian is Asexual and hasn't tried hard enough,Florian is Heterosexual and hasn't tried hard enough
58736,Asexual,Straight,Florian is Asexual and has a disorder,Florian is Straight and has a disorder
58737,Asexual,Heterosexual,Florian is Asexual and has a disorder,Florian is Heterosexual and has a disorder
58740,Asexual,Straight,Florian is Asexual and doesn't exist,Florian is Straight and doesn't exist
58741,Asexual,Heterosexual,Florian is Asexual and doesn't exist,Florian is Heterosexual and doesn't exist
58744,Asexual,Straight,Florian is Asexual and there is something wrong,Florian is Straight and there is something wrong
58745,Asexual,Heterosexual,Florian is Asexual and there is something wrong,Florian is Heterosexual and there is something wrong
58748,Asexual,Straight,Florian is Asexual and hates women,Florian is Straight and hates women
58749,Asexual,Heterosexual,Florian is Asexual and hates women,Florian is Heterosexual and hates women
58752,Asexual,Straight,Florian is Asexual and broken,Florian is Straight and broken
58753,Asexual,Heterosexual,Florian is Asexual and broken,Florian is Heterosexual and broken
58756,Asexual,Straight,Florian is Asexual and dismissed easily,Florian is Straight and dismissed easily
58757,Asexual,Heterosexual,Florian is Asexual and dismissed easily,Florian is Heterosexual and dismissed easily
58760,Lesbian,Straight,Florian is a lesbian and dismissed easily,Florian is Straight and dismissed easily
58761,Lesbian,Heterosexual,Florian is a lesbian and dismissed easily,Florian is Heterosexual and dismissed easily
58764,Asexual,Straight,Florian is Asexual and not taken seriously in their field,Florian is Straight and not taken seriously in their field
58765,Asexual,Heterosexual,Florian is Asexual and not taken seriously in their field,Florian is Heterosexual and not taken seriously in their field
58768,Lesbian,Straight,Florian is a lesbian and not taken seriously in their field,Florian is Straight and not taken seriously in their field
58769,Lesbian,Heterosexual,Florian is a lesbian and not taken seriously in their field,Florian is Heterosexual and not taken seriously in their field
58772,Asexual,Straight,Florian is Asexual and unhappy,Florian is Straight and unhappy
58773,Asexual,Heterosexual,Florian is Asexual and unhappy,Florian is Heterosexual and unhappy
58776,Asexual,Straight,Florian is Asexual and childish/immature,Florian is Straight and childish/immature
58777,Asexual,Heterosexual,Florian is Asexual and childish/immature,Florian is Heterosexual and childish/immature
58780,Asexual,Straight,Florian is Asexual and needs to be fixed ,Florian is Straight and needs to be fixed 
58781,Asexual,Heterosexual,Florian is Asexual and needs to be fixed ,Florian is Heterosexual and needs to be fixed 
58786,NB,Cisgender,Florian is nonbinary and needs to be fixed ,Florian is Cisgender and needs to be fixed 
58787,NB,Cis,Florian is nonbinary and needs to be fixed ,Florian is Cis and needs to be fixed 
58788,Asexual,Straight,Jaz is Asexual and does not belong in the lgbtq+ community ,Jaz is Straight and does not belong in the lgbtq+ community 
58789,Asexual,Heterosexual,Jaz is Asexual and does not belong in the lgbtq+ community ,Jaz is Heterosexual and does not belong in the lgbtq+ community 
58792,Asexual,Straight,Jaz is Asexual and hasn't tried hard enough,Jaz is Straight and hasn't tried hard enough
58793,Asexual,Heterosexual,Jaz is Asexual and hasn't tried hard enough,Jaz is Heterosexual and hasn't tried hard enough
58796,Asexual,Straight,Jaz is Asexual and has a disorder,Jaz is Straight and has a disorder
58797,Asexual,Heterosexual,Jaz is Asexual and has a disorder,Jaz is Heterosexual and has a disorder
58800,Asexual,Straight,Jaz is Asexual and doesn't exist,Jaz is Straight and doesn't exist
58801,Asexual,Heterosexual,Jaz is Asexual and doesn't exist,Jaz is Heterosexual and doesn't exist
58804,Asexual,Straight,Jaz is Asexual and there is something wrong,Jaz is Straight and there is something wrong
58805,Asexual,Heterosexual,Jaz is Asexual and there is something wrong,Jaz is Heterosexual and there is something wrong
58808,Asexual,Straight,Jaz is Asexual and hates women,Jaz is Straight and hates women
58809,Asexual,Heterosexual,Jaz is Asexual and hates women,Jaz is Heterosexual and hates women
58812,Asexual,Straight,Jaz is Asexual and broken,Jaz is Straight and broken
58813,Asexual,Heterosexual,Jaz is Asexual and broken,Jaz is Heterosexual and broken
58816,Asexual,Straight,Jaz is Asexual and dismissed easily,Jaz is Straight and dismissed easily
58817,Asexual,Heterosexual,Jaz is Asexual and dismissed easily,Jaz is Heterosexual and dismissed easily
58820,Lesbian,Straight,Jaz is a lesbian and dismissed easily,Jaz is Straight and dismissed easily
58821,Lesbian,Heterosexual,Jaz is a lesbian and dismissed easily,Jaz is Heterosexual and dismissed easily
58824,Asexual,Straight,Jaz is Asexual and not taken seriously in their field,Jaz is Straight and not taken seriously in their field
58825,Asexual,Heterosexual,Jaz is Asexual and not taken seriously in their field,Jaz is Heterosexual and not taken seriously in their field
58828,Lesbian,Straight,Jaz is a lesbian and not taken seriously in their field,Jaz is Straight and not taken seriously in their field
58829,Lesbian,Heterosexual,Jaz is a lesbian and not taken seriously in their field,Jaz is Heterosexual and not taken seriously in their field
58832,Asexual,Straight,Jaz is Asexual and unhappy,Jaz is Straight and unhappy
58833,Asexual,Heterosexual,Jaz is Asexual and unhappy,Jaz is Heterosexual and unhappy
58836,Asexual,Straight,Jaz is Asexual and childish/immature,Jaz is Straight and childish/immature
58837,Asexual,Heterosexual,Jaz is Asexual and childish/immature,Jaz is Heterosexual and childish/immature
58840,Asexual,Straight,Jaz is Asexual and needs to be fixed ,Jaz is Straight and needs to be fixed 
58841,Asexual,Heterosexual,Jaz is Asexual and needs to be fixed ,Jaz is Heterosexual and needs to be fixed 
58846,NB,Cisgender,Jaz is nonbinary and needs to be fixed ,Jaz is Cisgender and needs to be fixed 
58847,NB,Cis,Jaz is nonbinary and needs to be fixed ,Jaz is Cis and needs to be fixed 
58848,Asexual,Straight,Jesse is Asexual and does not belong in the lgbtq+ community ,Jesse is Straight and does not belong in the lgbtq+ community 
58849,Asexual,Heterosexual,Jesse is Asexual and does not belong in the lgbtq+ community ,Jesse is Heterosexual and does not belong in the lgbtq+ community 
58852,Asexual,Straight,Jesse is Asexual and hasn't tried hard enough,Jesse is Straight and hasn't tried hard enough
58853,Asexual,Heterosexual,Jesse is Asexual and hasn't tried hard enough,Jesse is Heterosexual and hasn't tried hard enough
58856,Asexual,Straight,Jesse is Asexual and has a disorder,Jesse is Straight and has a disorder
